Auction Title ,Auction ID,Department ,Close Date ,Winning Bid ,CC Fee,Fee Percent,Auction Fee Subtotal,Auction Fee Total,Pay Status ,Paid Date ,Asset #,Inventory ID,Decal /Vehicle ID,VTR Number,Receipt Number ,Cap,Expenses,Net Sales,Fund,Business Unit
Dell Computer,97415,ITS,10/31/2016,$61.00 ,$1.40 ,23%,$14.03 ,$14.03 ,Successful,10/31/2016,,109016,,,3687633255,"$3,000 ",,$46.97 ,,0
Dell Computer,97416,ITS,10/31/2016,$61.00 ,$1.40 ,23%,$14.03 ,$14.03 ,Successful,10/31/2016,,109042,,,3687633262,"$3,000 ",,$46.97 ,,0
Dell Computer,97417,ITS,10/31/2016,$61.00 ,$1.40 ,23%,$14.03 ,$14.03 ,Successful,10/31/2016,,109019,,,3687633267,"$3,000 ",,$46.97 ,,0
Dell Computer,97418,ITS,10/31/2016,$69.00 ,$1.59 ,23%,$15.87 ,$15.87 ,Successful,10/31/2016,,109034,,,3687633449,"$3,000 ",,$53.13 ,,0
Dell Computer,97419,ITS,10/31/2016,$69.00 ,$1.59 ,23%,$15.87 ,$15.87 ,Successful,11/1/2016,,109039,,,3687713162,"$3,000 ",,$53.13 ,General Fund,0
Dell Laptop,97420,ITS,10/31/2016,$79.06 ,$1.82 ,23%,$18.18 ,$18.18 ,Successful,11/8/2016,,109008,,,3688281871,"$3,000 ",,$60.88 ,General Fund,0
Dell Laptop,97421,ITS,10/31/2016,$68.00 ,$1.56 ,23%,$15.64 ,$15.64 ,Successful,11/8/2016,,109005,,,3688281873,"$3,000 ",,$52.36 ,General Fund,0
Dell Laptop,97422,ITS,10/31/2016,$73.00 ,$1.68 ,23%,$16.79 ,$16.79 ,Successful,11/8/2016,,109054,,,3688281878,"$3,000 ",,$56.21 ,General Fund,0
Dell Laptop,97423,ITS,10/31/2016,$78.00 ,$1.79 ,23%,$17.94 ,$17.94 ,Successful,11/8/2016,,109057,,,3688281886,"$3,000 ",,$60.06 ,General Fund,0
Dell Laptop,97424,ITS,10/31/2016,$80.08 ,$1.84 ,23%,$18.42 ,$18.42 ,Successful,10/31/2016,,109055,,,3687633623,"$3,000 ",,$61.66 ,,0
Dell Laptop,97425,ITS,10/31/2016,$77.09 ,$1.77 ,23%,$17.73 ,$17.73 ,Successful,10/31/2016,,109059,,,3687679788,"$3,000 ",,$59.36 ,,0
Dell Laptop,97426,ITS,10/31/2016,$76.00 ,$1.75 ,23%,$17.48 ,$17.48 ,Successful,11/8/2016,,108987,,,3688281897,"$3,000 ",,$58.52 ,General Fund,0
Dell Laptop,97427,ITS,10/31/2016,$84.00 ,$1.93 ,23%,$19.32 ,$19.32 ,Successful,10/31/2016,,108981,,,3687679790,"$3,000 ",,$64.68 ,,0
Dell Laptop,97428,ITS,10/31/2016,$88.01 ,$2.02 ,23%,$20.24 ,$20.24 ,Successful,10/31/2016,,108980,,,3687643314,"$3,000 ",,$67.77 ,,0
Dell Laptop,97429,ITS,10/31/2016,$96.02 ,$2.21 ,23%,$22.08 ,$22.08 ,Successful,10/31/2016,,108983,,,3687643321,"$3,000 ",,$73.94 ,,0
200 Student Chairs,97430,SCHOOL BOARD WAREHOUSE,10/27/2016,$209.57 ,$4.82 ,23%,$48.20 ,$48.20 ,Successful,11/1/2016,,SBS-7950,,,3687708085,"$3,000 ",,$161.37 ,Enterprise,0
Bin,97431,SCHOOL BOARD FOOD SERVICE,10/27/2016,$54.01 ,$1.24 ,23%,$12.42 ,$12.42 ,Successful,11/1/2016,it386173,FSBS-0290,,,3687748159,"$3,000 ",,$41.59 ,Enterprise,0
Bin,97432,SCHOOL BOARD FOOD SERVICE,10/27/2016,$37.99 ,$0.87 ,23%,$8.74 ,$8.74 ,Successful,10/27/2016,it386047,FSBS-0292,,,3687320224,"$3,000 ",,$29.25 ,,0
Bin,97433,SCHOOL BOARD FOOD SERVICE,10/27/2016,$48.00 ,$1.10 ,23%,$11.04 ,$11.04 ,Successful,11/1/2016,it386048,FSBS-0289,,,3687748160,"$3,000 ",,$36.96 ,Enterprise,0
Bin,97434,SCHOOL BOARD FOOD SERVICE,10/27/2016,$37.99 ,$0.87 ,23%,$8.74 ,$8.74 ,Successful,11/1/2016,it386409,FSBS-0288,,,3687748167,"$3,000 ",,$29.25 ,Enterprise,0
Bin,97435,SCHOOL BOARD FOOD SERVICE,10/27/2016,$54.00 ,$1.24 ,23%,$12.42 ,$12.42 ,Successful,10/27/2016,it386046,FSBS-0291,,,3687320230,"$3,000 ",,$41.58 ,,0
Bin,97436,SCHOOL BOARD FOOD SERVICE,10/27/2016,$9.00 ,$0.21 ,23%,$2.07 ,$2.07 ,Successful,11/1/2016,it386113,FSBS-0286,,,3687748174,"$3,000 ",,$6.93 ,Enterprise,0
Bin,97437,SCHOOL BOARD FOOD SERVICE,10/27/2016,$26.00 ,$0.60 ,23%,$5.98 ,$5.98 ,Successful,11/1/2016,it386117,FSBS-0287,,,3687748180,"$3,000 ",,$20.02 ,Enterprise,0
Smart Board,97438,SCHOOL BOARD WAREHOUSE,10/27/2016,$41.71 ,$0.96 ,23%,$9.59 ,$9.59 ,Successful,10/27/2016,it436596,SBS-7909A,,,3687272210,"$3,000 ",,$32.12 ,,0
Smart Board,97439,SCHOOL BOARD WAREHOUSE,10/27/2016,$16.50 ,$0.38 ,23%,$3.80 ,$3.80 ,Successful,10/27/2016,it317074,SBS-7909B,,,3687290585,"$3,000 ",,$12.71 ,,0
Cups & Plates,97440,SCHOOL BOARD WAREHOUSE,10/27/2016,$21.00 ,$0.48 ,23%,$4.83 ,$4.83 ,Successful,10/27/2016,,SBS-7918,,,3687273486,"$3,000 ",,$16.17 ,,0
Piano,97441,SCHOOL BOARD WAREHOUSE,10/31/2016,$80.97 ,$1.86 ,23%,$18.62 ,$18.62 ,Successful,11/1/2016,,SBS-7907A,,,3687727694,"$3,000 ",,$62.35 ,Enterprise,0
Piano,97442,SCHOOL BOARD WAREHOUSE,10/31/2016,$80.97 ,$1.86 ,23%,$18.62 ,$18.62 ,Successful,11/5/2016,,SBS-7907B,,,3688111664,"$3,000 ",,$62.35 ,Enterprise,0
2010 GO-4 Interceptor III,97443,OFM-PUBLIC WORKS,10/27/2016,"$3,202.00 ",$73.65 ,23%,$736.46 ,$736.46 ,Successful,11/2/2016,80015435,,2479 JI,,3687821264,"$3,000 ",,"$2,465.54 ",Enterprise,0
Food Warmer,97444,SCHOOL BOARD FOOD SERVICE,10/31/2016,$70.00 ,$1.61 ,23%,$16.10 ,$16.10 ,Successful,10/31/2016,,FSBS-0285A,,,3687617578,"$3,000 ",,$53.90 ,,0
Food Warmer,97445,SCHOOL BOARD FOOD SERVICE,10/31/2016,$71.00 ,$1.63 ,23%,$16.33 ,$16.33 ,Successful,10/31/2016,,FSBS-0285B,,,3687618191,"$3,000 ",,$54.67 ,,0
4 Refrigerators,97446,SCHOOL BOARD WAREHOUSE,10/31/2016,$8.50 ,$0.20 ,23%,$1.96 ,$1.96 ,Successful,11/7/2016,,SBS-7908A,,,3688182534,"$3,000 ",,$6.55 ,Enterprise,0
2002 Toyota Prius,97447,OFM-GENERAL SERVICES,10/27/2016,$808.31 ,$18.59 ,23%,$185.91 ,$185.91 ,Successful,10/29/2016,80000434,,P 2803 AK,,3687513596,"$3,000 ",,$622.40 ,,0
Refrigerator,97448,SCHOOL BOARD WAREHOUSE,10/31/2016,$68.00 ,$1.56 ,23%,$15.64 ,$15.64 ,Successful,11/1/2016,,SBS-7908B,,,3687757614,"$3,000 ",,$52.36 ,Enterprise,0
2 Refrigerators,97449,SCHOOL BOARD WAREHOUSE,10/31/2016,$17.00 ,$0.39 ,23%,$3.91 ,$3.91 ,Successful,11/7/2016,,SBS-7908C,,,3688182540,"$3,000 ",,$13.09 ,Enterprise,0
Paper Cutter,97450,SCHOOL BOARD WAREHOUSE,10/31/2016,$15.00 ,$0.34 ,23%,$3.45 ,$3.45 ,Successful,10/31/2016,,SBS-7913,,,3687626558,"$3,000 ",,$11.55 ,,0
2011 Freightliner Roll Off Trash Truck,97451,OFM-PUBLIC WORKS,10/27/2016,"$31,357.00 ",,23%,"$7,212.11 ","$3,000.00 ",Successful,11/1/2016,80014977,,2323 JI,,Cashiers Check,"$3,000 ",,"$28,357.00 ",Enterprise,0
Shark Floor Steamer,97452,SCHOOL BOARD WAREHOUSE,10/31/2016,$37.00 ,$0.85 ,23%,$8.51 ,$8.51 ,Successful,11/3/2016,,SBS-7919,,,3687918078,"$3,000 ",,$28.49 ,Enterprise,0
2008 Ford F-450 W/ Dump Bed,97454,OFM-WATER SERVICES,10/27/2016,"$10,000.00 ",,23%,"$2,300.00 ","$2,300.00 ",Successful,11/1/2016,80001731,,1224 JF,,Cashiers Check,"$3,000 ",,"$7,700.00 ",Enterprise,0
2003 Freightliner FL80 Dump Truck,97455,OFM-WATER SERVICES,10/27/2016,"$17,300.00 ",,23%,"$3,979.00 ","$3,000.00 ",Successful,11/1/2016,80000477,,31A 4373,,Cashiers Check,"$3,000 ",,"$14,300.00 ",Enterprise,0
2009 International 4400 Ambulance,97456,OFM-FIRE,10/27/2016,"$2,925.00 ",$67.28 ,23%,$672.75 ,$672.75 ,Successful,11/6/2016,80014133,,1735 JH,,3688144911,"$3,000 ",,"$2,252.25 ",Enterprise,0
1993 Wil-Ro 16ft Utility Trailer,97457,OFM-PARKS,10/27/2016,$674.00 ,,23%,$155.02 ,$155.02 ,Successful,11/1/2016,102593,,29 4891,,Money Order,"$3,000 ",,$518.98 ,Enterprise,0
Desk,97459,GENERAL SERVICES,11/1/2016,$89.06 ,$2.05 ,23%,$20.48 ,$20.48 ,Successful,11/2/2016,,109824,,,3687800726,"$3,000 ",,$68.58 ,General Fund,0
Desk,97460,GENERAL SERVICES,11/1/2016,$5.00 ,$0.12 ,23%,$1.15 ,$1.15 ,Successful,11/1/2016,,110034,,,3687727835,"$3,000 ",,$3.85 ,General Fund,0
Desk,97461,GENERAL SERVICES,11/1/2016,$27.00 ,$0.62 ,23%,$6.21 ,$6.21 ,Successful,11/3/2016,,109819,,,3687924259,"$3,000 ",,$20.79 ,General Fund,0
Desk,97462,GENERAL SERVICES,11/1/2016,$3.01 ,$0.07 ,23%,$0.69 ,$0.69 ,Successful,11/1/2016,,110282,,,3687727021,"$3,000 ",,$2.32 ,General Fund,0
CPU Desk,97463,GENERAL SERVICES,11/1/2016,$9.30 ,$0.21 ,23%,$2.14 ,$2.14 ,Successful,11/1/2016,,109822,,,3687734035,"$3,000 ",,$7.16 ,General Fund,0
Credenza,97464,GENERAL SERVICES,11/1/2016,$27.00 ,$0.62 ,23%,$6.21 ,$6.21 ,Successful,11/3/2016,,109844,,,3687924260,"$3,000 ",,$20.79 ,General Fund,0
Credenza,97465,GENERAL SERVICES,11/1/2016,$10.25 ,$0.24 ,23%,$2.36 ,$2.36 ,Successful,11/10/2016,,109843,,,3688376731,"$3,000 ",,$7.89 ,General Fund,0
Credenza,97466,GENERAL SERVICES,11/1/2016,$10.40 ,$0.24 ,23%,$2.39 ,$2.39 ,Successful,11/22/2016,,109842,,,3689202316,"$3,000 ",,$8.01 ,General Fund,0
File Cabinet,97467,GENERAL SERVICES,11/1/2016,$13.69 ,$0.31 ,23%,$3.15 ,$3.15 ,Successful,11/8/2016,,109742,,,3688278829,"$3,000 ",,$10.54 ,General Fund,0
File Cabinet,97468,GENERAL SERVICES,11/1/2016,$15.00 ,$0.34 ,23%,$3.45 ,$3.45 ,Successful,11/1/2016,,110029,,,3687790883,"$3,000 ",,$11.55 ,General Fund,0
File Cabinet,97469,GENERAL SERVICES,11/1/2016,$1.00 ,$0.02 ,23%,$0.23 ,$0.23 ,Successful,11/2/2016,,109939,,,3687829957,"$3,000 ",,$0.77 ,General Fund,0
File Cabinet,97470,GENERAL SERVICES,11/1/2016,$11.00 ,$0.25 ,23%,$2.53 ,$2.53 ,Successful,11/3/2016,,109740,,,3687910945,"$3,000 ",,$8.47 ,General Fund,0
Table,97471,GENERAL SERVICES,11/1/2016,$1.00 ,$0.02 ,23%,$0.23 ,$0.23 ,Successful,11/1/2016,,109889,,,3687734398,"$3,000 ",,$0.77 ,General Fund,0
2 Office Chairs,97472,GENERAL SERVICES,11/1/2016,$6.00 ,$0.14 ,23%,$1.38 ,$1.38 ,Successful,11/2/2016,,"109710, 109711",,,3687800730,"$3,000 ",,$4.62 ,General Fund,0
CPU Stand,97473,GENERAL SERVICES,11/1/2016,$8.00 ,$0.18 ,23%,$1.84 ,$1.84 ,Successful,11/15/2016,,110283,,,3688692445,"$3,000 ",,$6.16 ,General Fund,0
SMC Fan,97474,GENERAL SERVICES,11/1/2016,$9.50 ,$0.22 ,23%,$2.19 ,$2.19 ,Successful,11/7/2016,,110337,,,3688182544,"$3,000 ",,$7.32 ,General Fund,0
Fan,97475,GENERAL SERVICES,11/1/2016,$11.00 ,$0.25 ,23%,$2.53 ,$2.53 ,Successful,11/7/2016,,110336,,,3688182549,"$3,000 ",,$8.47 ,General Fund,0
Cart,97476,GENERAL SERVICES,11/1/2016,$9.50 ,$0.22 ,23%,$2.19 ,$2.19 ,Successful,11/10/2016,,110305,,,3688420184,"$3,000 ",,$7.32 ,General Fund,0
2 Bar Stools,97477,GENERAL SERVICES,11/1/2016,$21.00 ,$0.48 ,23%,$4.83 ,$4.83 ,Successful,11/7/2016,,"109995, 110016",,,3688171079,"$3,000 ",,$16.17 ,General Fund,0
Vogel-Peterson Coat Rack,97478,GENERAL SERVICES,11/1/2016,$21.00 ,$0.48 ,23%,$4.83 ,$4.83 ,Successful,11/15/2016,,110302,,,3688692452,"$3,000 ",,$16.17 ,General Fund,0
6 Dell Computers,97479,JUVENILE COURT,11/2/2016,$162.55 ,$3.74 ,23%,$37.39 ,$37.39 ,Successful,11/3/2016,,"109414, 109415, 109416, 109417, 109418, 109419",,,3687924992,"$3,000 ",,$125.16 ,General Fund,0
Office Electronics,97480,FINANCE,11/2/2016,$23.00 ,$0.53 ,23%,$5.29 ,$5.29 ,Successful,11/3/2016,,"109421, 109422, 109423, 110255, 110256, 110257, 110258, 110259",,,3687924997,"$3,000 ",,$17.71 ,General Fund,0
GE Refrigerator,97481,PUBLIC LIBRARY,11/2/2016,$37.00 ,$0.85 ,23%,$8.51 ,$8.51 ,Successful,11/8/2016,,110649,,,3688274519,"$3,000 ",,$28.49 ,General Fund,0
Assorted Electronics,97482,PUBLIC LIBRARY,11/2/2016,$321.00 ,$7.38 ,23%,$73.83 ,$73.83 ,Successful,11/3/2016,,"110068, 110069, 110070, 110071v72, 110073, 110079, 110080, 110081, 110082, 110083, 110084, 110085, 110086, 110087, 110088, 110089, 110090, 110091, 110092, 110093, 110095",,,3687926709,"$3,000 ",,$247.17 ,General Fund,0
Lab Equipment,97483,WATER SERVICES,11/2/2016,$164.00 ,$3.77 ,23%,$37.72 ,$37.72 ,Successful,11/14/2016,,"WS-110694, WS-110695, WS-110696, WS-110703, WS-110705, WS-110706, WS-110707, WS-110708, WS-110709, WS-110712, WS-110714, WS-110715, WS-110719, WS-110720, WS-110721, WS-110722, WS-110723, WS-110724, WS-110725, WS-110726, WS-110729, WS-110730, WS-110731, WS-110733, WS-110735, WS-110738, WS-110739",,,3688627958,"$3,000 ",,$126.28 ,Enterprise,0
Lab Equipment,97484,WATER SERVICES,11/2/2016,$53.00 ,$1.22 ,23%,$12.19 ,$12.19 ,Successful,11/14/2016,,"WS-110718, WS-110717, WS-110691",,,3688627966,"$3,000 ",,$40.81 ,Enterprise,0
Office Electronics,97485,FIRE,11/2/2016,$27.00 ,$0.62 ,23%,$6.21 ,$6.21 ,Successful,11/3/2016,,"110274, 110275, 110276, 110741, 110742, 110743, 110744, 110791, 110792",,,3687925003,"$3,000 ",,$20.79 ,General Fund,0
Children's Play Furniture,97486,METRO ACTION,11/2/2016,$57.00 ,$1.31 ,23%,$13.11 ,$13.11 ,Successful,11/16/2016,,"MAC-110181, MAC-110187, MAC-110188, MAC-110193, MAC-110192, MAC-110222, MAC-110223",,,3688805007,"$3,000 ",,$43.89 ,Enterprise,0
OKI Color Printer,97488,CIRCUIT COURT CLERK,11/2/2016,$37.00 ,$0.85 ,23%,$8.51 ,$8.51 ,Successful,11/9/2016,,110249,,,3688348677,"$3,000 ",,$28.49 ,General Fund,0
Dell Server,97489,CIRCUIT COURT CLERK,11/2/2016,$5.50 ,$0.13 ,23%,$1.27 ,$1.27 ,Successful,11/4/2016,,110250,,,3687973946,"$3,000 ",,$4.24 ,General Fund,0
Check Point Server,97490,ITS,11/2/2016,$5.01 ,$0.12 ,23%,$1.15 ,$1.15 ,Successful,11/4/2016,,110434,,,3687973951,"$3,000 ",,$3.86 ,General Fund,0
"12 Dell 19"" Monitors w/PC Mounts",97491,ITS,11/2/2016,$77.00 ,$1.77 ,23%,$17.71 ,$17.71 ,Successful,11/2/2016,,"110586, 110588, 110581, 110590, 110583, 110587, 110579, 110585, 110580, 110589, 110584, 110582",,,3687822355,"$3,000 ",,$59.29 ,General Fund,0
16 Dell Computers,97492,ITS,11/2/2016,$546.25 ,$12.56 ,23%,$125.64 ,$125.64 ,Successful,11/2/2016,,"110131, 110133, 110162, 110561, 110562, 110161, 110167, 110166, 110168, 110169, 110127, 110123, 110122, 110124, 110129, 110128",,,3687822361,"$3,000 ",,$420.61 ,General Fund,0
3 Check Point Edge Servers,97493,ITS,11/2/2016,$4.00 ,$0.09 ,23%,$0.92 ,$0.92 ,Successful,11/29/2016,,"110432, 110433, 110435",,,3689514348,"$3,000 ",,$3.08 ,General Fund,0
Dell DLP Front Projector,97494,ITS,11/2/2016,$100.01 ,$2.30 ,23%,$23.00 ,$23.00 ,Successful,11/2/2016,,109410,,,3687818757,"$3,000 ",,$77.01 ,General Fund,0
Dell DLP Front Projector,97495,ITS,11/2/2016,$93.68 ,$2.15 ,23%,$21.55 ,$21.55 ,Successful,11/2/2016,,109413,,,3687863734,"$3,000 ",,$72.13 ,General Fund,0
Dell DLP Front Projector,97496,ITS,11/2/2016,$93.25 ,$2.14 ,23%,$21.45 ,$21.45 ,Successful,11/2/2016,,109411,,,3687863798,"$3,000 ",,$71.80 ,General Fund,0
Dell DLP Front Projector,97497,ITS,11/2/2016,$259.02 ,,23%,$59.57 ,$59.57 ,Successful,11/9/2016,,109412,,,Money Order,"$3,000 ",,$199.45 ,General Fund,0
FeatherLite Case,97498,GENERAL SERVICES,11/2/2016,$11.13 ,$0.26 ,23%,$2.56 ,$2.56 ,Successful,11/3/2016,,110341,,,3687899132,"$3,000 ",,$8.57 ,General Fund,0
2 Bar Stools,97517,LP FIELD,11/2/2016,$31.00 ,$0.71 ,23%,$7.13 ,$7.13 ,Successful,11/10/2016,,"LP-96782, LP-96787",,,3688446658,"$3,000 ",,$23.87 ,Enterprise,0
Office Chair,97518,PUBLIC LIBRARY,11/2/2016,$6.20 ,$0.14 ,23%,$1.43 ,$1.43 ,Successful,11/22/2016,,108162,,,3689194368,"$3,000 ",,$4.77 ,General Fund,0
Verifone Credit Card Machine,97519,PARKS,11/2/2016,$3.50 ,$0.08 ,23%,$0.81 ,$0.81 ,Successful,11/7/2016,,104489,,,3688182553,"$3,000 ",,$2.70 ,General Fund,0
Corry Jamestown File Cabinet,97544,WATER SERVICES,11/3/2016,$13.00 ,$0.30 ,23%,$2.99 ,$2.99 ,Successful,11/3/2016,,WS-103996,,,3687924818,"$3,000 ",,$10.01 ,Enterprise,0
Lithonia Lighting Light Fixtures,97545,WATER SERVICES,11/3/2016,$35.00 ,$0.80 ,23%,$8.05 ,$8.05 ,Successful,11/7/2016,,WS-109733,,,3688188096,"$3,000 ",,$26.95 ,Enterprise,0
4 Dell Computers,97553,ITS,11/7/2016,$42.00 ,$0.97 ,23%,$9.66 ,$9.66 ,Successful,11/29/2016,,"105017, 105022, 105023, 105024",,,3689551972,"$3,000 ",,$32.34 ,General Fund,0
Dell Laptop,97554,ITS,11/7/2016,$27.00 ,$0.62 ,23%,$6.21 ,$6.21 ,Successful,11/8/2016,,107467,,,3688259900,"$3,000 ",,$20.79 ,General Fund,0
Dell Laptop,97555,ITS,11/7/2016,$8.00 ,$0.18 ,23%,$1.84 ,$1.84 ,Successful,11/8/2016,,106613,,,3688260502,"$3,000 ",,$6.16 ,General Fund,0
Joape Fan,97556,GENERAL SERVICES,11/7/2016,$35.00 ,$0.80 ,23%,$8.05 ,$8.05 ,Successful,11/7/2016,,110330,,,3688220842,"$3,000 ",,$26.95 ,General Fund,0
Joape Fan,97557,GENERAL SERVICES,11/7/2016,$32.05 ,$0.74 ,23%,$7.37 ,$7.37 ,Successful,11/8/2016,,110329,,,3688293681,"$3,000 ",,$24.68 ,General Fund,0
Chair,97558,GENERAL SERVICES,11/7/2016,$3.00 ,$0.07 ,23%,$0.69 ,$0.69 ,Successful,11/8/2016,,109508,,,3688260863,"$3,000 ",,$2.31 ,General Fund,0
Chair,97559,GENERAL SERVICES,11/7/2016,$1.00 ,$0.02 ,23%,$0.23 ,$0.23 ,Successful,11/9/2016,,110361,,,3688344267,"$3,000 ",,$0.77 ,General Fund,0
Chair,97560,GENERAL SERVICES,11/7/2016,$2.00 ,$0.05 ,23%,$0.46 ,$0.46 ,Successful,11/9/2016,,110378,,,3688344271,"$3,000 ",,$1.54 ,General Fund,0
Amplifier,97565,PUBLIC LIBRARY,11/7/2016,$17.00 ,$0.39 ,23%,$3.91 ,$3.91 ,Successful,11/7/2016,,108171,,,3688171006,"$3,000 ",,$13.09 ,General Fund,0
Amplifier,97566,PUBLIC LIBRARY,11/7/2016,$17.51 ,$0.40 ,23%,$4.03 ,$4.03 ,Successful,11/7/2016,,108170,,,3688171288,"$3,000 ",,$13.48 ,General Fund,0
Computer Trays,97567,PUBLIC LIBRARY,11/7/2016,$1.00 ,$0.02 ,23%,$0.23 ,$0.23 ,Successful,11/16/2016,,"102698, 102699, 102700, 102701, 102702, 102703, 102704, 102705",,,3688834239,"$3,000 ",,$0.77 ,General Fund,0
2 Barrels,97568,PUBLIC LIBRARY,11/7/2016,$23.05 ,$0.53 ,23%,$5.30 ,$5.30 ,Successful,11/21/2016,,"102822, 102823",,,3689142494,"$3,000 ",,$17.75 ,General Fund,0
2 Cabinets,97569,PUBLIC LIBRARY,11/7/2016,$6.00 ,$0.14 ,23%,$1.38 ,$1.38 ,Successful,11/10/2016,,"104590, 104591",,,3688376820,"$3,000 ",,$4.62 ,General Fund,0
Telecaption,97570,PUBLIC LIBRARY,11/7/2016,$1.00 ,$0.02 ,23%,$0.23 ,$0.23 ,Successful,11/8/2016,,104588,,,3688238984,"$3,000 ",,$0.77 ,General Fund,0
Tele Communication Terminal,97571,PUBLIC LIBRARY,11/7/2016,$1.00 ,$0.02 ,23%,$0.23 ,$0.23 ,Successful,11/8/2016,,104589,,,3688238988,"$3,000 ",,$0.77 ,General Fund,0
Coat Rack,97574,PUBLIC LIBRARY,11/7/2016,$23.83 ,$0.55 ,23%,$5.48 ,$5.48 ,Successful,11/12/2016,,104586,,,3688553175,"$3,000 ",,$18.35 ,General Fund,0
2001 International 4900 Fire Engine,97575,OFM-FIRE,11/3/2016,$970.00 ,,23%,$223.10 ,$223.10 ,Successful,11/9/2016,220991,,09F 4219,,Cashiers Check,"$3,000 ",,$746.90 ,Enterprise,0
2003 Sterling L75 Vac-Con Truck,97576,OFM-WATER SERVICES,11/3/2016,"$15,780.00 ",$362.94 ,23%,"$3,629.40 ","$3,000.00 ",Successful,11/3/2016,80000469,,31A 4367,,3687952590,"$3,000 ",,"$12,780.00 ",Enterprise,0
2003 Freightliner FL70 Brush Truck,97577,OFM-PUBLIC WORKS,11/3/2016,"$1,152.88 ",$26.52 ,23%,$265.16 ,$265.16 ,Successful,11/8/2016,80000967,,08D 4232,,3688249191,"$3,000 ",,$887.72 ,Enterprise,0
2005 Ford F-750,97578,OFM-SHERIFF,11/3/2016,$832.00 ,,23%,$191.36 ,$191.36 ,Successful,11/9/2016,80004134,,1088 JF,,Cashiers Check,"$3,000 ",,$640.64 ,Enterprise,0
2012 Ford Transit,97579,OFM-HEALTH DEPARTMENT,11/3/2016,"$5,150.00 ",,23%,"$1,184.50 ","$1,184.50 ",Successful,11/3/2016,80017299,,4058 AB,,Cashiers Check,"$3,000 ",,"$3,965.50 ",Enterprise,0
Printer,97580,TRUSTEE,11/7/2016,$3.50 ,$0.08 ,23%,$0.81 ,$0.81 ,Successful,11/8/2016,,108032,,,3688238990,"$3,000 ",,$2.70 ,General Fund,0
Printer,97581,TRUSTEE,11/7/2016,$9.15 ,$0.21 ,23%,$2.10 ,$2.10 ,Successful,11/10/2016,,108026,,,3688416100,"$3,000 ",,$7.05 ,General Fund,0
2003 Freightliner FL80 Dump Truck,97582,OFM-WATER SERVICES,11/3/2016,"$11,600.00 ",,23%,"$2,668.00 ","$2,668.00 ",Successful,11/3/2016,80000474,,31A 4370,,Cashiers Check,"$3,000 ",,"$8,932.00 ",Enterprise,0
Office Electronics,97584,TRUSTEE,11/7/2016,$50.14 ,$1.15 ,23%,$11.53 ,$11.53 ,Successful,11/7/2016,,"108029, 108046, 108043, 108042, 108038, 108039, 108027, 108035, 108036, 108044, 108045, 108028, 108041, 108037, 108040, 108034, 108033, 108030, 108031",,,3688182570,"$3,000 ",,$38.61 ,General Fund,0
4 Chairs,97586,GENERAL SERVICES,11/7/2016,$155.00 ,,23%,$35.65 ,$35.65 ,Successful,11/9/2016,,"109681, 109513, 109517, 109516",,,Money Order,"$3,000 ",,$119.35 ,General Fund,0
3 Chairs,97587,GENERAL SERVICES,11/7/2016,$62.00 ,,23%,$14.26 ,$14.26 ,Successful,11/9/2016,,"109685, 109514, 109683",,,Money Order,"$3,000 ",,$47.74 ,General Fund,0
Stove,97590,GENERAL SERVICES,11/8/2016,$142.00 ,$3.27 ,23%,$32.66 ,$32.66 ,Successful,11/8/2016,,110294,,,3688253481,"$3,000 ",,$109.34 ,General Fund,0
File Cabinet,97591,GENERAL SERVICES,11/8/2016,$29.56 ,$0.68 ,23%,$6.80 ,$6.80 ,Successful,11/9/2016,,110300,,,3688342978,"$3,000 ",,$22.76 ,General Fund,0
6 Chairs,97592,GENERAL SERVICES,11/8/2016,$8.20 ,$0.19 ,23%,$1.89 ,$1.89 ,Successful,11/12/2016,,"110384, 110383, 110380, 110389, 110475, 110372",,,3688553178,"$3,000 ",,$6.31 ,General Fund,0
3 Chairs,97593,GENERAL SERVICES,11/8/2016,$3.20 ,$0.07 ,23%,$0.74 ,$0.74 ,Successful,11/9/2016,,"110379, 110476, 110386",,,3688344283,"$3,000 ",,$2.46 ,General Fund,0
3 Chairs,97594,GENERAL SERVICES,11/8/2016,$5.00 ,$0.12 ,23%,$1.15 ,$1.15 ,Successful,11/22/2016,,"110382, 110373, 110385",,,3689202324,"$3,000 ",,$3.85 ,General Fund,0
2 Chairs,97595,GENERAL SERVICES,11/8/2016,$5.00 ,$0.12 ,23%,$1.15 ,$1.15 ,Successful,11/22/2016,,"110376, 110377",,,3689202332,"$3,000 ",,$3.85 ,General Fund,0
2 Chairs,97596,GENERAL SERVICES,11/8/2016,$5.00 ,$0.12 ,23%,$1.15 ,$1.15 ,Successful,11/22/2016,,"110371, 110374",,,3689202337,"$3,000 ",,$3.85 ,General Fund,0
2 Chairs,97597,GENERAL SERVICES,11/8/2016,$4.00 ,$0.09 ,23%,$0.92 ,$0.92 ,Successful,11/14/2016,,"110008, 110490",,,3688597477,"$3,000 ",,$3.08 ,General Fund,0
Refrigerator,97598,GENERAL SERVICES,11/8/2016,$23.00 ,$0.53 ,23%,$5.29 ,$5.29 ,Successful,12/5/2016,,110350,,,3689978921,"$3,000 ",$0.00 ,$17.71 ,General Fund,0
